"Name","Cuisines","Cost","Timings","Collections","url","UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","51821203","Thanks Ahmed Food is great will recommend to visit again and again. Service is excellent and ambience is good , we had a great time with my family",5,"2019-05-09 23:00:47",2,1,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","111606330","This is the place where the flavor of food and service are like beyond good ,beyond expectations and really really quality and worth of money.i am personally highly recommend this place.great flavour of food and very much prompt service.ambience is also enhance the flavor of this restaurant.",5,"2019-05-09 19:47:57",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","54217289","Food quality and taste is not good. Super slow service. Nice ambience but very poor in customer handling. Lot of items not available even if in the menu. ",2,"2019-05-09 14:48:27",3,1,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","36758121","This was my worst experience at a restaurant ever. First our starters were served after half an hour of ordering and the chicken popcorn had a hair strand in it yuck! Then the guy who took our main course order forgot about it completely so we had to order again after waiting for almost an hour. Then had to wait for another half hour to get our food. And the worst of all, they got us chicken lasagna instead of veg lasagna. We figured out that it was chicken right before one of my staunch vegetarian friend almost ate it. I do not recommend this place at all. There are so many better places in Gachibowli that could save your time and provide better service.",1,"2019-05-09 12:37:50",25,722,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","111497872","This is the place I really recommend this restaurant to the food lover specifically the continental food lover.pasta and sizzlers are so yummy that I cant stop myself to choose only this restaurant rather than other.service is the part were you really satisfied. ",5,"2019-05-09 11:18:13",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","52045376","I'm very much impressed by the quality of food and service. Specially Mr Ahmed, thank you for your politeness and readiness. About food i can only say that it is beyond flavours. Loved this place. Must visit, great ambience. ",5,"2019-05-08 23:52:53",5,2,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","34669993","The food was indeed beyond falvours. Ahmed served us well. Hoping to meet next time soon. A great ambience and amazing songs on the background added innumerous flavours to the delicious food.",5,"2019-05-08 22:27:23",2,37,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","96000417","Starters are very good and service is also good. Ahmed is very polite and helped us selecting menu.l which tuned out be great. Would like to come back again. ",5,"2019-05-08 21:58:11",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","38002718","Had a very bad experience here
beyond flavours really puts you beyond all the flavours
had gone here for dinner and the next day had to get hospitalised because of food infection
I guess the food was not served fresh",1,"2019-05-08 14:35:28",12,5,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","32278126","Lovely ambience..Roasted chicken soup was the Highlight of our dinner..Basket biryani was full of flavours and yumm.lasagne was great.Nice to go with whole family.Appetisers quantity is less though.",4,"2019-05-07 00:41:35",16,50,3
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","41920687","I liked the food and ambience but the problem is with the staff.. they are not so responsive.. we’ve ordered one item but we got something else.. otherwise place and the food are good..",2,"2019-05-06 11:37:18",3,6,1
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","55013179","It’s a worst service experience. Food was OK. They took 45mins to get veg pulav. Never seen a restaurant to take such time. Won’t visit again.",1,"2019-05-05 22:39:00",1,1,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","110647862","Waiters are not good enough and you will get items which you have not ordered. Overall a bad experience. Waiting time is more than expected...",1,"2019-05-05 22:10:49",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","50715205","Awesome food, very good ambience, centrally located, ample parking....coordination between serving boys / service has scope for improvement, boys very courteous though. Not sure why the bar was closed on a Saturday evening....Overall good experience & extremely value for money....will visit again!",4,"2019-05-05 14:24:55",18,10,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","27964280","Was there for office lunch outing. Rating would be mixed because food was fine but service was very bad. Booked table a day before but still had to wait for 30-40 mins to get one. Manager was polite but gave some rubbish reasons for bad service. Ambiance is fine.",3,"2019-05-04 16:56:10",5,7,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","110399455","I really enjoyed the follows....
The entrance, the music, lighting, seating arrangement, decorations everything is just awsome. The food and the best service enhance the flavour of the restaurant. I realy recommend this restaurant... ",5,"2019-05-03 20:10:39",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","110396955","I came first time in this restaurant.
The entrance, the music, lighting, seating arrangement, decorations everything is just awsome. The food and the best service enhance the flavour of the restaurant. ",5,"2019-05-03 20:06:32",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","3159856","Pathetic and horrible experience 
Ambience and hospitality 1
Food 1
chairs and tables were broken food is cold and tasteless
Buffet arrangement is not good could be a bit more spacious ",2,"2019-05-03 11:40:30",4,56,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","3077145","Ahmed was serving us. Polite and very cooperative staff..Amazing food and Ambience..Veg gilaffi Kabab and Lasgna was a must try..Loved overall experience....",4,"2019-05-02 23:28:23",4,46,1
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","15802870","Ahmed was very proactive in receiving the customers and helped us in choosing the right dish according to our requirement. The best dish for me here is Apollo Fish. Would love to visit every week.....🥰🥰🥰",5,"2019-05-02 22:45:12",4,4,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","110208738","This is the best restaurant where we received the best food and service in this restaurant.food is really really yummy.ambience is beautiful.service is the best thing.all the service person was nice and helpful in nature.highly recommend this restaurant.",5,"2019-05-02 20:43:18",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","89479785","I really enjoyed the food and service in this restaurant.food is really really yummy.ambience is beautiful.service is the best thing.all the service person was nice and helpful in nature.highly recommend this restaurant.",5,"2019-05-02 20:40:12",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","110202380","This is best restaurant as per my recommendation.this restaurant is situated just beside the biodiversity park.food is just awesome.ambience is beautiful.service is prompt and really impressed.",5,"2019-05-02 20:25:42",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","3150106","Beyond Flavors is true to its name. This place needs no marketing or advertising whatsoever, its customers and food will soon have the city going ga-ga over their food. With decent ambience, great location, private dining option they surpassed my expectations. Liked the presentation of every single dish served. The quantity was also HUGE. One of the few restaurants which serves vegetarian food just as good (or even better) than the non vegetarian dishes. 
We started with some refreshing cocktails - the Kiwi green apple was without a doubt my favorite. Next up was the soup, the vegetable soup was thick and creamy with nice pieces of veggies, I preferred this over the chicken hot & sour soup. We had a bunch of appetizers & mains, however I am listing my favorites below 
Non vegetarian:
Fish and chips were one of the best in the city. It wasn't too oily and were crisp fillets fried to perfection. This was a favorite amongst everybody. 
Kodi Drumstick is a modern twist to drumsticks with rich South Indian flavors. Definitely a must try for spicy food lovers. 
Vegetarian: 
Chilli Honey Lotus Stem - You just cannot miss this dish when you visit this restaurant. it could clearly be their signature dish. Crispy tangy sweet and spicy. A mouth full of flavors. 
Tandoori Melt Mushroom - cheese stuffed mushroom 
Main Course: 
The Bharwan Pistawala murgh was a thick, rich, nutty gravy which went really well with tandoori breads. 
I loved the presentation of their basket Biryani and the fact that the serve ware is completely edible (baked in-house) is very thoughtful for the planet. 
The Biryani was good but definitely not the best. 
Their desserts need improvement and service can be quicker. The lunch buffet is definitely value for money and a hit amongst the corporates as I hear there's a waiting line during lunch hour. Kudos!",4,"2019-05-01 14:58:49",66,436,14
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","42217943","Went to dinner. Ordered soup,chilly mushroom ,chillygarlic noodles and chicken munchrian gravy.soup and mushroom were OK. Chillygarlic noodles has a strong garlic taste which I suppose should be mild and chicken gravy is OK. I have given rating only for Chinese food.have to try Indian food next time. Service was slow and think there only one captain to take order which takes time to place order",3,"2019-05-01 13:04:07",1,2,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","43495179","Great Dine-in place
So was here for a Sunday Lunch. It is located in gachibowli. Beyond Flavours is spread with a beautiful entrance with a bar area on the right side, leading to the huge dinning area inside.
Now they have come up with lunch Buffet also.
I happend to try the regular items from the menu which was basically à la carte menu.
Started with some soups, Tomato Tulsi ka Shorba, Thick Mushroom Soup, Tom Yum Soup.
Among these the Mushroom Soup was too good.
Tried out various mocktails from their menu, in which the Fruit Punch, pomegranate mojito and most amazing Beyond Delight are the best try outs.
Coming to starters, had an amazing variety... Kung pao chicken, telengana kodi chicken, salt and pepper mushroom, Murg Reshmi kebab, Spinach and cheese Rolls.
Main Course had all the delicious delicacies like Bharwan Pista Wala Murg, Fish Curry, Mutton tikka Masala, and Paneer Tikka Masala. Two types of Rice were also there, one was the new creation Baked Biryani which was very flavorful and the other Mutton Zafrani Pulao which was just lip smacking. For the dessert had coffee caramel pudding, which was average and sizzling Brownie.
Overall a great experience. Definitely a go to place with friends and family and enjoy the food with economical prices.
Recommended!!! ",4,"2019-05-01 11:33:52",109,550,14
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","53855566","One of the worst places ive ever visited.. They dont even serve starters for the ones who opted for buffet. They don't maintain cutlery. Food quality is also not satisfactory. One has to wait for the food so long. No proper management.",1,"2019-04-30 14:56:09",2,4,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","31993462","Two words... Awesome Food. I specially loved their Tai Pai Chicken. It was perfectly cooked and succulent. They have a good spread compared to the price they charge for it.Everything on the spread was yummy.
Less choices in desserts though. It would have been perfect if they had kept some add on for ice creams like chocolate sauce , chocolate chips. ",4,"2019-04-30 14:02:29",28,13,1
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","2807672","""Beyond Flavours"" was Beyond expectations !! The place is near the Biodiversity area, Gachibowli with a really nice ambience. They have both private dining area as well as normal seating area. As we started with the evening some really refreshing mocktails were served, my favorite has to be the guava and cilantro with a dash of chilli. The starters here are so good that I don't shy away from saying that I loved the veg starters more(I am a hard core non vegetarian, mind it) the chilli honey lotus stem is to die for 😍, then the makhmali paneer tikka...yumm !! Tandoori mushrooms. The fish and chips here are the best I have had till now !! Main course, which is not really my favorite course since all the gravy usually tastes the same...but again, here even the 2 veg gravies served were totally different and tasted delicious !! The bharwan pista Wala murgh was the best gravy among all... although I can have the subz nizami handi again !! The desserts can be improved a little but it is not that big a concern. All together it was really a great experience and I am definitely going back to this place soon, till then happy eating !!",5,"2019-04-30 11:45:11",121,883,10
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","109669727","This is the restaurant i am looking for .i have decided almost 1month back to come. But at last i came last sunday night.food is really really awesome. i recommend sizzling murgh tikka is my favorite. service people is really good,they exactly serve that dish what i looking for.pasta n sizzlers are also highly recommend items.really enjoyed our dinner.thaks beyond. for make my evening.",5,"2019-04-30 11:15:57",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","109666710","i generally not review for any restaurant.but the flavour of this restaurant fource me to rate tis restaurant.food is really gooooooood.service is very much excellent.ambience is superb.i really recommend this place to all.",5,"2019-04-30 10:53:15",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","109666002","this review is for the lunch buffet .we had a team outing last Friday.so here is my experience..perfect...👏👏👏
Food 4/5 🍗🍴🍜🍔
Beverage 5/5🍺🍻
Service 4.5/5 ♨👌👌👍👍
Entertainment.4/5 🎷🎸🎹🎻🎺
Ambience 4/5 💥💨
Hospitality 4/5😀😀😁
further visit percentage 4.5/5 🏃🏃🚶
Overall 5/5 👍✌👏",5,"2019-04-30 10:41:19",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","54715507","This is the place where you can relax your mood with a pleasant background music.the food is something beyond tasty which you rarely found to other restaurants.service is a key part on this restaurant. The behavior of the staff is so courteous that you could not stop yourself to give 5 star rating for this restaurant.",5,"2019-04-30 09:16:09",2,3,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","109653645","This is the right place for a perfect hangout.nice ambience.nice food and prompt service.
This is the right place for a perfect hangout.nice ambience.nice food and prompt service.
This is the right place for a perfect hangout.nice ambience.nice food and prompt service.",5,"2019-04-30 07:54:46",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","109653413","Nice place for a perfect hangout.ambience is too good.the decoration and lighting are enhanced the flavour of this restaurant.food is superb.you must try BASKET BIRIYANI if you are visiting this restaurant.service is also very much remarkable.very good management.keep it up.",5,"2019-04-30 07:48:58",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","87021126","Poor service. Buffet was disappointing. Not much choices. Had to wait for hours for refills. Only pepper fish and pasta was good, rest all okay okay. ",2,"2019-04-29 23:51:33",2,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","109046150","I loved the ambience as soon as I walked in. There were dim lights with live music going on. 
The food was decent. I had no complaints in any of the dishes ordered. 
However, the service didn’t meet the expectation. The servers were slow and had to be called twice or thrice in order to get something done. ",4,"2019-04-28 12:00:51",3,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","37259851","This place is pure bliss for the non-veg lovers and U don’t have to burn your pocket for the food. 
Amazingly awesome experience it was as we just wanted go to for fine dine 
We ordered sizzling chicken tikka in starters
which was perfectly cooked and was soft,tendor and juicy 5/5
Also tried Mutton rogan josh as a main course with some garlic naans 4/5
The coolers were bit sweet and less tangy,also they had less option in mock tails which brought a little disappointment 3/5
Overall it was one amazing experience 
And I call it as Sasta Sundar Tikao dinner 😀",5,"2019-04-28 01:32:50",4,39,2
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","45153016","Been to this place for atleast 5 times and it Neva disappointed us . V always order sizzling  murgh tikka and kheema pulao. Both r delicious and always makes us to bring back to this place. Also had lasagne it just feels like heaven. One more thing to mention is  the music is which  v r fond of as they play only English . Would love to visit this place again n again.",5,"2019-04-27 23:42:29",11,31,1
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","33075170","Went there this evening based on their high Zomato rating. But was utterly disappointed with the pathetic service. There were approx 20 tables and they had at max 6 persons to take order and serve them. We had to call them multiple times just to fill our water glasses. Ambience was not extraordinary, pretty basic.
And THE MUSIC!! It was soo loud and the bass was so high that we had to shout to talk to each other.
Food was good. Tom-Yum Soup, Tawa Fish Fry was really good in taste. 2 stars for food only.
But service was the spoilsport for the evening. Definitely not worth 4+ star in Zomato.",2,"2019-04-27 23:17:21",1,1,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","99009526","Firstly no one bothered to take the order for half n hour, worst service, we had to continuously ask for water again and again.
Food was fine but the overall service experience was very bad and then with waiting for hours long for food and water they made us wait for another half n hour to get our bill.
Seriously can't believe this place has got such a good rating on Zomato.
Wont recommend to anyone",1,"2019-04-27 22:23:42",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","882011","Great place.. Chicken and veg starters we're lip smacking.. Guava mocktail was awesome. Paneer Tikka masala and laccha paratha was really good. Chocolate walnut brownie was yummy too.
Food- 4
Staff- 4
Ambience- 3",4,"2019-04-27 02:13:23",8,4,6
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","928711","Fancy looking place, food is also good. Nice place for a nice dine in. We tried their pasta, it was decent enough. Like the service and decor.",4,"2019-04-26 16:44:14",15,190,0
